"","date","sampleID","CO2","input","pH","cond","temp","DO","salt","CO2_raw","air","CO2_calc","experiment","fertilizer","treatment","experiment.fert","sampleID.exp"
"1",2012-07-24,"1","Ambient CO2","Did not receive input",8.525,81.1,23.625,9.0375,0,42.6666666666667,381,92.5478072462774,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","1 Experiment 1"
"2",2012-07-24,"2","High CO2","Received input",8.53,80.575,24.225,8.605,0,73.3333333333333,381,159.818527830638,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","2 Experiment 1"
"3",2012-07-24,"3","Ambient CO2","Received input",8.6825,81.225,24.15,7.75,0,43.6666666666667,381,95.2101759121339,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","3 Experiment 1"
"4",2012-07-24,"4","High CO2","Did not receive input",8.595,81.325,23.625,8.6325,0,64.3333333333333,381,139.342563742916,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","4 Experiment 1"
"5",2012-07-24,"5","Ambient CO2","Received input",8.595,81.65,23.525,8.79,0,56.3333333333333,381,121.727373540326,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","5 Experiment 1"
"6",2012-07-24,"6","High CO2","Did not receive input",8.8425,81.05,23.525,8.445,0,33,381,71.3876683597228,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","6 Experiment 1"
"7",2012-07-24,"7","Ambient CO2","Did not receive input",8.9275,81.2,23.425,8.4475,0,25,381,53.9880209784477,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","7 Experiment 1"
"8",2012-07-24,"8","High CO2","Received input",8.9375,81.1,23.7,8.4125,0,24.3333333333333,381,52.7620181685453,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","8 Experiment 1"
"9",2012-07-24,"lake","Lake","Lake",8.8875,81.875,24.2125,7.30625,0,17.5,381,38.3976480775486,"Experiment 1","Not fertilized","Lake Not fertilized Experiment 1","Experiment 1","lake Experiment 1"
"10",2012-07-25,"1","Ambient CO2","Did not receive input",8.145,NA,24.6,NA,0,NA,NA,NA,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","1 Experiment 1"
"11",2012-07-25,"2","High CO2","Received input",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","2 Experiment 1"
"12",2012-07-25,"3","Ambient CO2","Received input",8.705,NA,24,NA,0,NA,NA,NA,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","3 Experiment 1"
"13",2012-07-25,"4","High CO2","Did not receive input",8.01,NA,24.9,NA,0,NA,NA,NA,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","4 Experiment 1"
"14",2012-07-25,"5","Ambient CO2","Received input",8.515,NA,24.35,NA,0,NA,NA,NA,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","5 Experiment 1"
"15",2012-07-25,"6","High CO2","Did not receive input",8.255,NA,24.35,NA,0,NA,NA,NA,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","6 Experiment 1"
"16",2012-07-25,"7","Ambient CO2","Did not receive input",8.705,NA,24.4,NA,0,NA,NA,NA,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","7 Experiment 1"
"17",2012-07-25,"8","High CO2","Received input",8.615,NA,24.35,NA,0,NA,NA,NA,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","8 Experiment 1"
"18",2012-07-25,"lake","Lake","Lake",NA,NA,NA,NA,NA,NA,NA,NA,"Experiment 1","Not fertilized","Lake Not fertilized Experiment 1","Experiment 1","lake Experiment 1"
"19",2012-07-26,"1","Ambient CO2","Did not receive input",7.78333333333333,85.7666666666667,22.4333333333333,NA,0,254.5,NA,539.942578200032,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","1 Experiment 1"
"20",2012-07-26,"2","High CO2","Received input",7.56333333333333,84.8666666666667,22.8333333333333,NA,0,611,NA,1302.77828043267,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","2 Experiment 1"
"21",2012-07-26,"3","Ambient CO2","Received input",8.29333333333333,85.5333333333333,22.7333333333333,NA,0,67.5,NA,143.688544581235,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","3 Experiment 1"
"22",2012-07-26,"4","High CO2","Did not receive input",7.42666666666667,86,22.4333333333333,NA,0,1190.5,NA,2527.50042755352,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","4 Experiment 1"
"23",2012-07-26,"5","Ambient CO2","Received input",7.90333333333333,86.1333333333333,22.1666666666667,NA,0,206.5,NA,436.790418718117,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","5 Experiment 1"
"24",2012-07-26,"6","High CO2","Did not receive input",7.51666666666667,85.3666666666667,22.3333333333333,NA,0,853.5,NA,1805.44084832004,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","6 Experiment 1"
"25",2012-07-26,"7","Ambient CO2","Did not receive input",8.5,85.5333333333333,22.1333333333333,NA,0,45.5,NA,95.9431526301249,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","7 Experiment 1"
"26",2012-07-26,"8","High CO2","Received input",7.78333333333333,85.4,22.5,NA,0,455,NA,965.295530296285,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","8 Experiment 1"
"27",2012-07-26,"lake","Lake","Lake",8.74166666666667,86.3166666666667,22.4333333333333,NA,0,199,NA,408.12131944808,"Experiment 1","Not fertilized","Lake Not fertilized Experiment 1","Experiment 1","lake Experiment 1"
"28",2012-07-27,"1","Ambient CO2","Did not receive input",7.59,84.7,22.1,NA,0,302,NA,632.991587056195,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","1 Experiment 1"
"29",2012-07-27,"2","High CO2","Received input",7.35333333333333,85.2666666666667,22.3666666666667,NA,0,985.5,NA,2077.90187609253,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","2 Experiment 1"
"30",2012-07-27,"3","Ambient CO2","Received input",7.8,85.2666666666667,22,NA,0,129,NA,268.101675160499,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","3 Experiment 1"
"31",2012-07-27,"4","High CO2","Did not receive input",7.33333333333333,85.8,22.4,NA,0,1381.5,NA,2916.33698406604,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","4 Experiment 1"
"32",2012-07-27,"5","Ambient CO2","Received input",7.68333333333333,86.1333333333333,22.0333333333333,NA,0,205.5,NA,430.388293041774,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","5 Experiment 1"
"33",2012-07-27,"6","High CO2","Did not receive input",7.21333333333333,85.4,22.3666666666667,NA,0,1126,NA,2376.3931777224,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","6 Experiment 1"
"34",2012-07-27,"7","Ambient CO2","Did not receive input",8.12666666666667,85.4,21.8333333333333,NA,0,77.5,NA,161.275471231026,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","7 Experiment 1"
"35",2012-07-27,"8","High CO2","Received input",7.54666666666667,85.4,23.2333333333333,NA,0,740,NA,1585.22191922474,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","8 Experiment 1"
"36",2012-07-27,"lake","Lake","Lake",8.65833333333333,86.4166666666667,22.5333333333333,NA,0,138.5,NA,283.688568524831,"Experiment 1","Not fertilized","Lake Not fertilized Experiment 1","Experiment 1","lake Experiment 1"
"37",2012-07-29,"1","Ambient CO2","Did not receive input",7.41,NA,22.2333333333333,NA,0,293.5,NA,613.201809672717,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","1 Experiment 1"
"38",2012-07-29,"2","High CO2","Received input",7.21333333333333,NA,22.2333333333333,NA,0,887,NA,1862.47038235579,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","2 Experiment 1"
"39",2012-07-29,"3","Ambient CO2","Received input",7.61333333333333,NA,21.9333333333333,NA,0,192,NA,398.615381478372,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","3 Experiment 1"
"40",2012-07-29,"4","High CO2","Did not receive input",7.28,NA,22.3666666666667,NA,0,877,NA,1852.55626257195,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","4 Experiment 1"
"41",2012-07-29,"5","Ambient CO2","Received input",7.63333333333333,NA,21.9333333333333,NA,0,218,NA,452.686087784574,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","5 Experiment 1"
"42",2012-07-29,"6","High CO2","Did not receive input",7.29666666666667,NA,22.3666666666667,NA,0,1111,NA,2340.14570498074,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","6 Experiment 1"
"43",2012-07-29,"7","Ambient CO2","Did not receive input",7.93,NA,22.3333333333333,NA,0,133.5,NA,280.596219730742,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","7 Experiment 1"
"44",2012-07-29,"8","High CO2","Received input",7.56,NA,22.1666666666667,NA,0,589.5,NA,1227.57122451514,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","8 Experiment 1"
"45",2012-07-29,"lake","Lake","Lake",8.69166666666667,NA,22.7333333333333,NA,0,70.75,NA,148.546144518358,"Experiment 1","Not fertilized","Lake Not fertilized Experiment 1","Experiment 1","lake Experiment 1"
"46",2012-07-31,"1","Ambient CO2","Did not receive input",7.94666666666667,85.6333333333333,22.7333333333333,NA,0,306.5,NA,644.658172636668,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","1 Experiment 1"
"47",2012-07-31,"2","High CO2","Received input",7.57666666666667,85.6333333333333,22.3666666666667,NA,0,776.5,NA,1616.13686007926,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","2 Experiment 1"
"48",2012-07-31,"3","Ambient CO2","Received input",7.90666666666667,85.9,22.2,NA,0,185.5,NA,382.879511895907,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","3 Experiment 1"
"49",2012-07-31,"4","High CO2","Did not receive input",7.5,86.7,23.0333333333333,NA,0,792.5,NA,1695.30612727229,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","4 Experiment 1"
"50",2012-07-31,"5","Ambient CO2","Received input",7.88,86.1666666666667,22.7,NA,0,243,NA,510.284083434414,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","5 Experiment 1"
"51",2012-07-31,"6","High CO2","Did not receive input",7.47,85.6,22.3333333333333,NA,0,1185.5,NA,2489.57887162192,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","6 Experiment 1"
"52",2012-07-31,"7","Ambient CO2","Did not receive input",7.94333333333333,85.7666666666667,22.7666666666667,NA,0,168,NA,354.940140257742,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","7 Experiment 1"
"53",2012-07-31,"8","High CO2","Received input",7.79333333333333,85.5,22.8,NA,0,488.5,NA,1017.15181671493,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","8 Experiment 1"
"54",2012-07-31,"lake","Lake","Lake",8.82,86.3,22.6,NA,0,99.25,NA,204.956806282405,"Experiment 1","Not fertilized","Lake Not fertilized Experiment 1","Experiment 1","lake Experiment 1"
"55",2012-08-02,"1","Ambient CO2","Did not receive input",7.766,85.4,23.48,NA,0,342,NA,725.944641616448,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","1 Experiment 1"
"56",2012-08-02,"2","High CO2","Received input",7.40833333333333,85.6333333333333,23.0833333333333,NA,0,1170.25,NA,2485.46753127752,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","2 Experiment 1"
"57",2012-08-02,"3","Ambient CO2","Received input",8.03166666666667,86.4666666666667,22.4833333333333,NA,0,213.5,NA,448.397095189569,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","3 Experiment 1"
"58",2012-08-02,"4","High CO2","Did not receive input",7.26666666666667,86.8,23.4833333333333,NA,0,1157.5,NA,2476.74167262937,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","4 Experiment 1"
"59",2012-08-02,"5","Ambient CO2","Received input",7.96,86.0666666666667,23.5333333333333,NA,0,173.25,NA,367.490484004578,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","5 Experiment 1"
"60",2012-08-02,"6","High CO2","Did not receive input",7.295,86,23.5666666666667,NA,0,1647,NA,3534.00315987331,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","6 Experiment 1"
"61",2012-08-02,"7","Ambient CO2","Did not receive input",7.96333333333333,85.9666666666667,23.9333333333333,NA,0,196.5,NA,423.514382527228,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","7 Experiment 1"
"62",2012-08-02,"8","High CO2","Received input",7.39833333333333,85.6666666666667,23.95,NA,0,1367.5,NA,2954.68282592359,"Experiment 1","Not fertilized","High CO2 Not fertilized Experiment 1","Experiment 1","8 Experiment 1"
"63",2012-08-02,"lake","Lake","Lake",8.83333333333333,87.2833333333333,23.6666666666667,NA,0,81.125,NA,169.971122711283,"Experiment 1","Not fertilized","Lake Not fertilized Experiment 1","Experiment 1","lake Experiment 1"
"64",2012-08-04,"1","Ambient CO2","Did not receive input",8.25,85.8,25.4,NA,0,238,NA,526.286106181133,"Experiment 1","Not fertilized","Ambient CO2 Not fertilized Experiment 1","Experiment 1","1 Experiment 1"
"65",2012-09-04,"1","High CO2","Received input",8.29,59.6,21.2,NA,0,250,380,523.585569431175,"Experiment 2","Not fertilized","High CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","1 Experiment 2 before fertilization"
"66",2012-09-04,"2","Ambient CO2","Did not receive input",8.62,59.7,21.2,NA,0,63,380,131.943563496656,"Experiment 2","Not fertilized","Ambient CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","2 Experiment 2 before fertilization"
"67",2012-09-04,"3","High CO2","Did not receive input",8.24,59.8,21.2,NA,0,664,380,1390.6432724092,"Experiment 2","Not fertilized","High CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","3 Experiment 2 before fertilization"
"68",2012-09-04,"4","Ambient CO2","Received input",8.86,59.8,21.3,NA,0,59,380,123.728352792324,"Experiment 2","Not fertilized","Ambient CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","4 Experiment 2 before fertilization"
"69",2012-09-04,"5","Ambient CO2","Received input",8.9,59.6,21.3,NA,0,60,380,125.825443517617,"Experiment 2","Not fertilized","Ambient CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","5 Experiment 2 before fertilization"
"70",2012-09-04,"6","High CO2","Did not receive input",8.07,59.8,21.2,NA,0,720,380,1507.92643996179,"Experiment 2","Not fertilized","High CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","6 Experiment 2 before fertilization"
"71",2012-09-04,"7","Ambient CO2","Did not receive input",8.87,59.5,21.3,NA,0,59,380,123.728352792324,"Experiment 2","Not fertilized","Ambient CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","7 Experiment 2 before fertilization"
"72",2012-09-04,"8","High CO2","Received input",8.18,59.9,21.2,NA,0,455,380,952.925736364739,"Experiment 2","Not fertilized","High CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","8 Experiment 2 before fertilization"
"73",2012-09-04,"9","High CO2","Did not receive input",8.54,58.5,21.2,NA,0,122,380,255.509757882414,"Experiment 2","Not fertilized","High CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","9 Experiment 2 before fertilization"
"74",2012-09-04,"10","Ambient CO2","Received input",9.01,59.8,21.3,NA,0,49,380,102.757445539387,"Experiment 2","Not fertilized","Ambient CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","10 Experiment 2 before fertilization"
"75",2012-09-04,"11","High CO2","Received input",8.43,60,21.2,NA,0,206,380,431.434509211288,"Experiment 2","Not fertilized","High CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","11 Experiment 2 before fertilization"
"76",2012-09-04,"12","Ambient CO2","Did not receive input",8.86,59.6,21.3,NA,0,82,380,171.961439474077,"Experiment 2","Not fertilized","Ambient CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","12 Experiment 2 before fertilization"
"77",2012-09-04,"13","High CO2","Did not receive input",8.66,59.9,21.2,NA,0,128,380,268.075811548762,"Experiment 2","Not fertilized","High CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","13 Experiment 2 before fertilization"
"78",2012-09-04,"14","Ambient CO2","Received input",8.9,59.8,21.3,NA,0,54,380,113.242899165856,"Experiment 2","Not fertilized","Ambient CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","14 Experiment 2 before fertilization"
"79",2012-09-04,"15","High CO2","Received input",8.66,60,21.3,NA,0,223,380,467.651231740477,"Experiment 2","Not fertilized","High CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","15 Experiment 2 before fertilization"
"80",2012-09-04,"16","Ambient CO2","Did not receive input",8.94,59.8,21.2,NA,0,61,380,127.754878941207,"Experiment 2","Not fertilized","Ambient CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","16 Experiment 2 before fertilization"
"81",2012-09-04,"lake","Lake","Did not receive input",9.16,59.8,21.1,NA,0,101,380,211.251174240757,"Experiment 2","Not fertilized","Lake Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","lake Experiment 2 before fertilization"
"82",2012-09-04,"lake","Lake","Did not receive input",9.17,59.9,21.3,NA,0,98,380,205.514891078775,"Experiment 2","Not fertilized","Lake Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","lake Experiment 2 before fertilization"
"83",2012-09-04,"lake","Lake","Did not receive input",9.19,60.1,22.1,NA,0,102,380,216.152993811996,"Experiment 2","Not fertilized","Lake Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","lake Experiment 2 before fertilization"
"84",2012-09-04,"lake","Lake","Did not receive input",9.17,60.6,21.3,NA,0,99,380,207.611981804068,"Experiment 2","Not fertilized","Lake Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","lake Experiment 2 before fertilization"
"85",2012-09-05,"1","High CO2","Received input",7.92,NA,21.6,NA,0,743,NA,1564.27330831658,"Experiment 2","Not fertilized","High CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","1 Experiment 2 before fertilization"
"86",2012-09-05,"2","Ambient CO2","Did not receive input",8.45,NA,21.6,NA,0,117,NA,246.325675737604,"Experiment 2","Not fertilized","Ambient CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","2 Experiment 2 before fertilization"
"87",2012-09-05,"3","High CO2","Did not receive input",7.99,NA,21.7,NA,0,1350,NA,2845.94010622636,"Experiment 2","Not fertilized","High CO2 Not fertilized Experiment 2 before fertilization","Experiment 2 before fertilization","3 Experiment 2 before fertilization"
